gid	ReadCount	CPM	FPKM	Tissue	Genotype
Zm00001d014446	1	0.397299645	0.266644057	Kern	NC346
Zm00001d014447	0	0	0	Kern	NC346
Zm00001d014449	141	56.01924996	32.72152451	Kern	NC346
Zm00001d014451	1	0.397299645	0.115226115	Kern	NC346
Zm00001d014455	1	0.397299645	0.319372705	Kern	NC346
Zm00001d014456	6	2.383797871	0.799395664	Kern	NC346
Zm00001d014458	17	6.754093967	2.021578559	Kern	NC346
Zm00001d014459	4	1.58919858	1.057351018	Kern	NC346
Zm00001d014460	1	0.397299645	0.184876522	Kern	NC346
Zm00001d014461	0	0	0	Kern	NC346
Zm00001d014462	23	9.137891838	11.26743753	Kern	NC346
Zm00001d014463	6	2.383797871	2.255248695	Kern	NC346
Zm00001d014464	0	0	0	Kern	NC346
Zm00001d014442	111	26.57656262	10.17479427	GShoot	NC348
Zm00001d014443	4	0.957713968	0.44318092	GShoot	NC348
Zm00001d014444	7	1.675999445	1.900226128	GShoot	NC348
Zm00001d014445	67	16.04170897	14.23399199	GShoot	NC348
Zm00001d014446	2	0.478856984	0.321380526	GShoot	NC348
Zm00001d014447	0	0	0	GShoot	NC348
Zm00001d014449	186	44.53369953	26.01267496	GShoot	NC348
Zm00001d014451	18	4.309712858	1.249916722	GShoot	NC348
Zm00001d014455	4	0.957713968	0.769866534	GShoot	NC348
Zm00001d014456	4	0.957713968	0.321164979	GShoot	NC348
Zm00001d014458	98	23.46399223	7.023044665	GShoot	NC348
Zm00001d014459	18	4.309712858	2.867407091	GShoot	NC348
Zm00001d014460	1	0.239428492	0.11141391	GShoot	NC348
Zm00001d014461	0	0	0	GShoot	NC348
Zm00001d014462	61	14.60513802	18.0088015	GShoot	NC348
Zm00001d014463	4	0.957713968	0.906068087	GShoot	NC348
Zm00001d014464	0	0	0	GShoot	NC348
Zm00001d014442	72	33.35756013	12.77088826	LMAN	NC348
Zm00001d014443	3	1.389898339	0.643173687	LMAN	NC348
Zm00001d014444	4	1.853197785	2.101131275	LMAN	NC348
Zm00001d014445	88	40.77035127	36.17599935	LMAN	NC348
Zm00001d014446	1	0.463299446	0.310939226	LMAN	NC348
Zm00001d014447	0	0	0	LMAN	NC348
Zm00001d014449	124	57.44913133	33.55673559	LMAN	NC348
Zm00001d014451	1	0.463299446	0.134367589	LMAN	NC348
Zm00001d014455	2	0.926598892	0.744854415	LMAN	NC348
Zm00001d014456	9	4.169695016	1.398288067	LMAN	NC348
Zm00001d014458	76	35.21075791	10.5389877	LMAN	NC348
Zm00001d014459	0	0	0	LMAN	NC348
Zm00001d014460	1	0.463299446	0.215588388	LMAN	NC348
Zm00001d014461	0	0	0	LMAN	NC348
Zm00001d014462	11	5.096293908	6.283962896	LMAN	NC348
Zm00001d014463	65	30.114464	28.49050521	LMAN	NC348
Zm00001d014464	0	0	0	LMAN	NC348
Zm00001d014442	53	21.19729443	8.11535009	GShoot	NC346
Zm00001d014443	5	1.999744758	0.925379342	GShoot	NC346
Zm00001d014444	3	1.199846855	1.360370584	GShoot	NC346
Zm00001d014445	18	7.199081129	6.387827088	GShoot	NC346
Zm00001d014446	1	0.399948952	0.268422115	GShoot	NC346
Zm00001d014447	0	0	0	GShoot	NC346
Zm00001d014449	105	41.99463992	24.52957939	GShoot	NC346
Zm00001d014451	6	2.39969371	0.695966853	GShoot	NC346
Zm00001d014455	6	2.39969371	1.929014236	GShoot	NC346
Zm00001d014456	4	1.599795806	0.536484174	GShoot	NC346
Zm00001d014458	62	24.796835	7.421979946	GShoot	NC346
Zm00001d014459	18	7.199081129	4.789807803	GShoot	NC346
Zm00001d014460	0	0	0	GShoot	NC346
Zm00001d014461	0	0	0	GShoot	NC346
Zm00001d014462	55	21.99719234	27.12354172	GShoot	NC346
Zm00001d014463	3	1.199846855	1.135143666	GShoot	NC346
Zm00001d014464	0	0	0	GShoot	NC346
Zm00001d014442	28	23.86491764	9.136645344	L3Tip	NC346
Zm00001d014443	0	0	0	L3Tip	NC346
Zm00001d014444	0	0	0	L3Tip	NC346
Zm00001d014445	199	169.6113789	150.4981179	L3Tip	NC346
Zm00001d014446	2	1.704636974	1.14405166	L3Tip	NC346
Zm00001d014447	0	0	0	L3Tip	NC346
Zm00001d014449	44	37.50201343	21.90538168	L3Tip	NC346
Zm00001d014451	3	2.556955461	0.74157641	L3Tip	NC346
Zm00001d014455	4	3.409273948	2.740573913	L3Tip	NC346
Zm00001d014456	5	4.261592435	1.429105444	L3Tip	NC346
Zm00001d014458	78	66.48084199	19.89848608	L3Tip	NC346
Zm00001d014459	0	0	0	L3Tip	NC346
Zm00001d014460	0	0	0	L3Tip	NC346
Zm00001d014461	0	0	0	L3Tip	NC346
Zm00001d014462	2	1.704636974	2.101895159	L3Tip	NC346
Zm00001d014463	8	6.818547896	6.450849476	L3Tip	NC346
Zm00001d014464	0	0	0	L3Tip	NC346
Zm00001d014442	30	20.69168423	7.921778037	L3Base	NC346
Zm00001d014443	0	0	0	L3Base	NC346
Zm00001d014444	1	0.689722808	0.781998648	L3Base	NC346
Zm00001d014445	13	8.9663965	7.955986247	L3Base	NC346
Zm00001d014446	0	0	0	L3Base	NC346
Zm00001d014447	0	0	0	L3Base	NC346
Zm00001d014449	63	43.45253689	25.38115472	L3Base	NC346
Zm00001d014451	4	2.758891231	0.800142468	L3Base	NC346
Zm00001d014455	22	15.17390177	12.19767023	L3Base	NC346
Zm00001d014456	4	2.758891231	0.925181499	L3Base	NC346
Zm00001d014458	28	19.31223862	5.780376718	L3Base	NC346
Zm00001d014459	44	30.34780354	20.19148605	L3Base	NC346
Zm00001d014460	0	0	0	L3Base	NC346
Zm00001d014461	0	0	0	L3Base	NC346
Zm00001d014462	17	11.72528773	14.45781471	L3Base	NC346
Zm00001d014463	1	0.689722808	0.652528673	L3Base	NC346
Zm00001d014464	0	0	0	L3Base	NC346
Zm00001d014442	31	22.97485178	8.795885061	L3Base	NC348
Zm00001d014443	7	5.187869757	2.400680128	L3Base	NC348
Zm00001d014444	1	0.741124251	0.840276928	L3Base	NC348
Zm00001d014445	18	13.34023652	11.83694456	L3Base	NC348
Zm00001d014446	1	0.741124251	0.497398826	L3Base	NC348
Zm00001d014447	0	0	0	L3Base	NC348
Zm00001d014449	70	51.87869757	30.30297755	L3Base	NC348
Zm00001d014451	3	2.223372753	0.644829685	L3Base	NC348
Zm00001d014455	9	6.670118258	5.361831397	L3Base	NC348
Zm00001d014456	0	0	0	L3Base	NC348
Zm00001d014458	32	23.71597603	7.098466336	L3Base	NC348
Zm00001d014459	31	22.97485178	15.28599586	L3Base	NC348
Zm00001d014460	0	0	0	L3Base	NC348
Zm00001d014461	0	0	0	L3Base	NC348
Zm00001d014462	6	4.446745506	5.483040081	L3Base	NC348
Zm00001d014463	2	1.482248502	1.402316463	L3Base	NC348
Zm00001d014464	0	0	0	L3Base	NC348
Zm00001d014442	91	24.86553954	9.519731828	GRoot	NC232
Zm00001d014443	5	1.366238436	0.632225098	GRoot	NC232
Zm00001d014444	19	5.191706057	5.886288046	GRoot	NC232
Zm00001d014445	27	7.377687554	6.546306614	GRoot	NC232
Zm00001d014446	3	0.819743062	0.550163129	GRoot	NC232
Zm00001d014447	16	4.371962995	2.238588323	GRoot	NC232
Zm00001d014449	63	17.21460429	10.05525952	GRoot	NC232
Zm00001d014451	24	6.557944493	1.901956059	GRoot	NC232
Zm00001d014455	8	2.185981498	1.757219853	GRoot	NC232
Zm00001d014456	5	1.366238436	0.458161783	GRoot	NC232
Zm00001d014458	26	7.104439867	2.126441146	GRoot	NC232
Zm00001d014459	0	0	0	GRoot	NC232
Zm00001d014460	6	1.639486123	0.762906525	GRoot	NC232
Zm00001d014461	0	0	0	GRoot	NC232
Zm00001d014462	23	6.284696806	7.749317886	GRoot	NC232
Zm00001d014463	29	7.924182929	7.496861806	GRoot	NC232
Zm00001d014464	0	0	0	GRoot	NC232
Zm00001d014442	26	26.88525065	10.29297498	L3Tip	NC232
Zm00001d014443	0	0	0	L3Tip	NC232
Zm00001d014444	2	2.068096204	2.344780276	L3Tip	NC232
Zm00001d014445	116	119.9495798	106.4326352	L3Tip	NC232
Zm00001d014446	3	3.102144306	2.081976044	L3Tip	NC232
Zm00001d014447	2	2.068096204	1.058933028	L3Tip	NC232
Zm00001d014449	44	45.49811648	26.57600262	L3Tip	NC232
Zm00001d014451	2	2.068096204	0.599795883	L3Tip	NC232
Zm00001d014455	9	9.306432917	7.4810554	L3Tip	NC232
Zm00001d014456	48	49.63430889	16.64463745	L3Tip	NC232
Zm00001d014458	78	80.65575195	24.14120082	L3Tip	NC232
Zm00001d014459	0	0	0	L3Tip	NC232
Zm00001d014460	1	1.034048102	0.481176409	L3Tip	NC232
Zm00001d014461	0	0	0	L3Tip	NC232
Zm00001d014462	1	1.034048102	1.275028486	L3Tip	NC232
Zm00001d014463	13	13.44262532	12.71771554	L3Tip	NC232
Zm00001d014464	0	0	0	L3Tip	NC232
Zm00001d014442	85	30.79678978	11.79050145	Kern	CI187-2
Zm00001d014443	3	1.086945522	0.502982657	Kern	CI187-2
Zm00001d014444	0	0	0	Kern	CI187-2
Zm00001d014445	11	3.985466913	3.536350411	Kern	CI187-2
Zm00001d014446	5	1.811575869	1.215822731	Kern	CI187-2
Zm00001d014447	1	0.362315174	0.185517242	Kern	CI187-2
Zm00001d014449	60	21.73891043	12.6979617	Kern	CI187-2
Zm00001d014451	0	0	0	Kern	CI187-2
Zm00001d014455	0	0	0	Kern	CI187-2
Zm00001d014456	6	2.173891043	0.729004374	Kern	CI187-2
Zm00001d014458	5	1.811575869	0.542225642	Kern	CI187-2
Zm00001d014459	0	0	0	Kern	CI187-2
Zm00001d014460	6	2.173891043	1.011582617	Kern	CI187-2
Zm00001d014461	0	0	0	Kern	CI187-2
Zm00001d014462	12	4.347782087	5.36101367	Kern	CI187-2
Zm00001d014463	5	1.811575869	1.713884455	Kern	CI187-2
Zm00001d014464	0	0	0	Kern	CI187-2
Zm00001d014442	123	36.8772225	14.11838534	LMAN	CI66
Zm00001d014443	5	1.499074085	0.693694625	LMAN	CI66
Zm00001d014444	24	7.195555609	8.158226314	LMAN	CI66
Zm00001d014445	124	37.17703731	32.98761075	LMAN	CI66
Zm00001d014446	2	0.599629634	0.402435996	LMAN	CI66
Zm00001d014447	0	0	0	LMAN	CI66
Zm00001d014449	215	64.46018566	37.65197761	LMAN	CI66
Zm00001d014451	7	2.098703719	0.608672772	LMAN	CI66
Zm00001d014455	3	0.899444451	0.723026086	LMAN	CI66
Zm00001d014456	59	17.68907421	5.931949767	LMAN	CI66
Zm00001d014458	194	58.1640745	17.40918123	LMAN	CI66
Zm00001d014459	0	0	0	LMAN	CI66
Zm00001d014460	0	0	0	LMAN	CI66
Zm00001d014461	0	0	0	LMAN	CI66
Zm00001d014462	15	4.497222256	5.545280216	LMAN	CI66
Zm00001d014463	80	23.98518536	22.69175531	LMAN	CI66
Zm00001d014464	0	0	0	LMAN	CI66
Zm00001d014442	84	32.18712825	12.32279029	LMAN	NC232
Zm00001d014443	3	1.149540295	0.531948308	LMAN	NC232
Zm00001d014444	10	3.831800982	4.344445558	LMAN	NC232
Zm00001d014445	48	18.39264471	16.32000418	LMAN	NC232
Zm00001d014446	0	0	0	LMAN	NC232
Zm00001d014447	2	0.766360196	0.392401534	LMAN	NC232
Zm00001d014449	173	66.29015699	38.72088609	LMAN	NC232
Zm00001d014451	6	2.299080589	0.666786714	LMAN	NC232
Zm00001d014455	5	1.915900491	1.540112935	LMAN	NC232
Zm00001d014456	98	37.55164962	12.59277318	LMAN	NC232
Zm00001d014458	131	50.19659286	15.02442169	LMAN	NC232
Zm00001d014459	0	0	0	LMAN	NC232
Zm00001d014460	0	0	0	LMAN	NC232
Zm00001d014461	0	0	0	LMAN	NC232
Zm00001d014462	23	8.813142259	10.86700648	LMAN	NC232
Zm00001d014463	45	17.24310442	16.31324921	LMAN	NC232
Zm00001d014464	0	0	0	LMAN	NC232
Zm00001d014442	65	18.07139694	6.918605261	GShoot	NC232
Zm00001d014443	0	0	0	GShoot	NC232
Zm00001d014444	10	2.780214914	3.152171105	GShoot	NC232
Zm00001d014445	25	6.950537286	6.167291292	GShoot	NC232
Zm00001d014446	2	0.556042983	0.37318321	GShoot	NC232
Zm00001d014447	0	0	0	GShoot	NC232
Zm00001d014449	174	48.37573951	28.25685719	GShoot	NC232
Zm00001d014451	8	2.224171931	0.645061465	GShoot	NC232
Zm00001d014455	21	5.83845132	4.693288842	GShoot	NC232
Zm00001d014456	13	3.614279389	1.212031988	GShoot	NC232
Zm00001d014458	58	16.1252465	4.826473063	GShoot	NC232
Zm00001d014459	30	8.340644743	5.549331166	GShoot	NC232
Zm00001d014460	0	0	0	GShoot	NC232
Zm00001d014461	0	0	0	GShoot	NC232
Zm00001d014462	62	17.23733247	21.25441735	GShoot	NC232
Zm00001d014463	5	1.390107457	1.315144236	GShoot	NC232
Zm00001d014464	0	0	0	GShoot	NC232
Zm00001d014442	89	29.40153428	11.25633012	Kern	NC230
Zm00001d014443	15	4.955314767	2.293065602	Kern	NC230
Zm00001d014444	11	3.633897496	4.120065188	Kern	NC230
Zm00001d014445	30	9.910629533	8.793815025	Kern	NC230
Zm00001d014446	4	1.321417271	0.886857229	Kern	NC230
Zm00001d014447	1	0.330354318	0.169152236	Kern	NC230
Zm00001d014449	89	29.40153428	17.17379339	Kern	NC230
Zm00001d014451	0	0	0	Kern	NC230
Zm00001d014455	1	0.330354318	0.265558133	Kern	NC230
Zm00001d014456	2	0.660708636	0.221565605	Kern	NC230
Zm00001d014458	6	1.982125907	0.593273244	Kern	NC230
Zm00001d014459	1	0.330354318	0.219796619	Kern	NC230
Zm00001d014460	0	0	0	Kern	NC230
Zm00001d014461	0	0	0	Kern	NC230
Zm00001d014462	3	0.991062953	1.222025836	Kern	NC230
Zm00001d014463	26	8.589212262	8.12602863	Kern	NC230
Zm00001d014464	0	0	0	Kern	NC230
Zm00001d014442	31	18.16117056	6.952974948	L3Base	NC230
Zm00001d014443	0	0	0	L3Base	NC230
Zm00001d014444	2	1.171688424	1.328444925	L3Base	NC230
Zm00001d014445	13	7.615974753	6.757741573	L3Base	NC230
Zm00001d014446	0	0	0	L3Base	NC230
Zm00001d014447	0	0	0	L3Base	NC230
Zm00001d014449	64	37.49402955	21.9007182	L3Base	NC230
Zm00001d014451	0	0	0	L3Base	NC230
Zm00001d014455	18	10.54519581	8.476845508	L3Base	NC230
Zm00001d014456	2	1.171688424	0.39292033	L3Base	NC230
Zm00001d014458	35	20.50454741	6.137248552	L3Base	NC230
Zm00001d014459	30	17.57532635	11.69349724	L3Base	NC230
Zm00001d014460	0	0	0	L3Base	NC230
Zm00001d014461	0	0	0	L3Base	NC230
Zm00001d014462	9	5.272597906	6.501353768	L3Base	NC230
Zm00001d014463	4	2.343376847	2.217007424	L3Base	NC230
Zm00001d014464	0	0	0	L3Base	NC230
Zm00001d014442	56	36.11485645	13.82651472	L3Tip	NC230
Zm00001d014443	1	0.644908151	0.298430426	L3Tip	NC230
Zm00001d014444	8	5.159265208	5.849507038	L3Tip	NC230
Zm00001d014445	228	147.0390584	130.4694396	L3Tip	NC230
Zm00001d014446	14	9.028714114	6.059539674	L3Tip	NC230
Zm00001d014447	0	0	0	L3Tip	NC230
Zm00001d014449	56	36.11485645	21.09512643	L3Tip	NC230
Zm00001d014451	0	0	0	L3Tip	NC230
Zm00001d014455	5	3.224540755	2.592074562	L3Tip	NC230
Zm00001d014456	28	18.05742823	6.055475596	L3Tip	NC230
Zm00001d014458	54	34.82504015	10.42353791	L3Tip	NC230
Zm00001d014459	2	1.289816302	0.858161212	L3Tip	NC230
Zm00001d014460	0	0	0	L3Tip	NC230
Zm00001d014461	0	0	0	L3Tip	NC230
Zm00001d014462	7	4.514357057	5.566408208	L3Tip	NC230
Zm00001d014463	9	5.804173359	5.491176309	L3Tip	NC230
Zm00001d014464	0	0	0	L3Tip	NC230
Zm00001d014442	75	24.10437518	9.228321278	GShoot	NC366
Zm00001d014443	1	0.321391669	0.148723586	GShoot	NC366
Zm00001d014444	12	3.856700028	4.372675769	GShoot	NC366
Zm00001d014445	31	9.96314174	8.840409707	GShoot	NC366
Zm00001d014446	1	0.321391669	0.215699107	GShoot	NC366
Zm00001d014447	0	0	0	GShoot	NC366
Zm00001d014449	118	37.92421695	22.15199588	GShoot	NC366
Zm00001d014451	17	5.463658374	1.584587695	GShoot	NC366
Zm00001d014455	15	4.820875035	3.875301475	GShoot	NC366
Zm00001d014456	5	1.606958345	0.538886098	GShoot	NC366
Zm00001d014458	58	18.6407168	5.579382461	GShoot	NC366
Zm00001d014459	3	0.964175007	0.641500337	GShoot	NC366
Zm00001d014460	1	0.321391669	0.149554057	GShoot	NC366
Zm00001d014461	0	0	0	GShoot	NC366
Zm00001d014462	74	23.78298351	29.32550371	GShoot	NC366
Zm00001d014463	13	4.178091697	3.952783063	GShoot	NC366
Zm00001d014464	0	0	0	GShoot	NC366
Zm00001d014442	30	17.1744052	6.575193416	L3Base	NC232
Zm00001d014443	1	0.572480173	0.264914472	L3Base	NC232
Zm00001d014444	4	2.289920694	2.596281966	L3Base	NC232
Zm00001d014445	5	2.862400867	2.539841054	L3Base	NC232
Zm00001d014446	0	0	0	L3Base	NC232
Zm00001d014447	0	0	0	L3Base	NC232
Zm00001d014449	78	44.65345353	26.08262473	L3Base	NC232
Zm00001d014451	4	2.289920694	0.664130132	L3Base	NC232
Zm00001d014455	25	14.31200434	11.50482664	L3Base	NC232
Zm00001d014456	12	6.869762082	2.303743153	L3Base	NC232
Zm00001d014458	25	14.31200434	4.283748679	L3Base	NC232
Zm00001d014459	53	30.34144919	20.18725828	L3Base	NC232
Zm00001d014460	0	0	0	L3Base	NC232
Zm00001d014461	0	0	0	L3Base	NC232
Zm00001d014462	18	10.30464312	12.7060951	L3Base	NC232
Zm00001d014463	3	1.71744052	1.624825469	L3Base	NC232
Zm00001d014464	0	0	0	L3Base	NC232
Zm00001d014442	41	29.62272483	11.34101257	Kern	NC232
Zm00001d014443	1	0.722505484	0.334338493	Kern	NC232
Zm00001d014444	6	4.335032902	4.91500329	Kern	NC232
Zm00001d014445	7	5.057538385	4.4876117	Kern	NC232
Zm00001d014446	0	0	0	Kern	NC232
Zm00001d014447	0	0	0	Kern	NC232
Zm00001d014449	67	48.4078674	28.27562348	Kern	NC232
Zm00001d014451	1	0.722505484	0.209543354	Kern	NC232
Zm00001d014455	0	0	0	Kern	NC232
Zm00001d014456	3	2.167516451	0.726866684	Kern	NC232
Zm00001d014458	8	5.780043869	1.730034082	Kern	NC232
Zm00001d014459	0	0	0	Kern	NC232
Zm00001d014460	0	0	0	Kern	NC232
Zm00001d014461	0	0	0	Kern	NC232
Zm00001d014462	5	3.612527418	4.45441112	Kern	NC232
Zm00001d014463	23	16.61762612	15.72150059	Kern	NC232
Zm00001d014464	0	0	0	Kern	NC232
Zm00001d014442	41	17.93526563	6.866487607	L3Base	M162W
Zm00001d014443	0	0	0	L3Base	M162W
Zm00001d014444	10	4.374455032	4.959699582	L3Base	M162W
Zm00001d014445	15	6.561682547	5.822256031	L3Base	M162W
Zm00001d014446	3	1.312336509	0.880762758	L3Base	M162W
Zm00001d014447	0	0	0	L3Base	M162W
Zm00001d014449	76	33.24585824	19.41930972	L3Base	M162W
Zm00001d014451	4	1.749782013	0.507477382	L3Base	M162W
Zm00001d014455	16	6.99912805	5.626308722	L3Base	M162W
Zm00001d014456	9	3.937009528	1.320258058	L3Base	M162W
Zm00001d014458	37	16.18548362	4.844502729	L3Base	M162W
Zm00001d014459	17	7.436573554	4.947820062	L3Base	M162W
Zm00001d014460	1	0.437445503	0.203557703	L3Base	M162W
Zm00001d014461	0	0	0	L3Base	M162W
Zm00001d014462	18	7.874019057	9.709024731	L3Base	M162W
Zm00001d014463	6	2.624673019	2.48313436	L3Base	M162W
Zm00001d014464	0	0	0	L3Base	M162W
Zm00001d014442	29	17.51088563	6.704014405	GRoot	M162W
Zm00001d014443	0	0	0	GRoot	M162W
Zm00001d014444	3	1.811470927	2.053821913	GRoot	M162W
Zm00001d014445	4	2.415294569	2.143118517	GRoot	M162W
Zm00001d014446	0	0	0	GRoot	M162W
Zm00001d014447	27	16.30323834	8.34779229	GRoot	M162W
Zm00001d014449	13	7.84970735	4.585109433	GRoot	M162W
Zm00001d014451	4	2.415294569	0.700491464	GRoot	M162W
Zm00001d014455	1	0.603823642	0.48538878	GRoot	M162W
Zm00001d014456	0	0	0	GRoot	M162W
Zm00001d014458	4	2.415294569	0.722925642	GRoot	M162W
Zm00001d014459	0	0	0	GRoot	M162W
Zm00001d014460	3	1.811470927	0.842936681	GRoot	M162W
Zm00001d014461	0	0	0	GRoot	M162W
Zm00001d014462	16	9.661178277	11.91267358	GRoot	M162W
Zm00001d014463	10	6.038236423	5.71261724	GRoot	M162W
Zm00001d014464	0	0	0	GRoot	M162W
Zm00001d014442	36	27.40332927	10.49132055	L3Tip	CI66
Zm00001d014443	0	0	0	L3Tip	CI66
Zm00001d014444	2	1.522407181	1.72608524	L3Tip	CI66
Zm00001d014445	191	145.3898858	129.0061099	L3Tip	CI66
Zm00001d014446	5	3.806017954	2.554374465	L3Tip	CI66
Zm00001d014447	0	0	0	L3Tip	CI66
Zm00001d014449	51	38.82138313	22.67604155	L3Tip	CI66
Zm00001d014451	2	1.522407181	0.441533405	L3Tip	CI66
Zm00001d014455	11	8.373239498	6.730899918	L3Tip	CI66
Zm00001d014456	43	32.7317544	10.97644346	L3Tip	CI66
Zm00001d014458	24	18.26888618	5.468089248	L3Tip	CI66
Zm00001d014459	0	0	0	L3Tip	CI66
Zm00001d014460	0	0	0	L3Tip	CI66
Zm00001d014461	0	0	0	L3Tip	CI66
Zm00001d014462	0	0	0	L3Tip	CI66
Zm00001d014463	12	9.134443088	8.641857227	L3Tip	CI66
Zm00001d014464	0	0	0	L3Tip	CI66
Zm00001d014442	59	27.98339135	10.71339638	LMAN	M162W
Zm00001d014443	1	0.474294769	0.219479301	LMAN	M162W
Zm00001d014444	14	6.64012676	7.52848839	LMAN	M162W
Zm00001d014445	62	29.40627565	26.09252498	LMAN	M162W
Zm00001d014446	1	0.474294769	0.318318637	LMAN	M162W
Zm00001d014447	0	0	0	LMAN	M162W
Zm00001d014449	95	45.05800301	26.31892699	LMAN	M162W
Zm00001d014451	2	0.948589537	0.275112975	LMAN	M162W
Zm00001d014455	0	0	0	LMAN	M162W
Zm00001d014456	28	13.28025352	4.453472005	LMAN	M162W
Zm00001d014458	81	38.41787625	11.49891537	LMAN	M162W
Zm00001d014459	0	0	0	LMAN	M162W
Zm00001d014460	6	2.845768611	1.324229228	LMAN	M162W
Zm00001d014461	0	0	0	LMAN	M162W
Zm00001d014462	19	9.011600603	11.11171468	LMAN	M162W
Zm00001d014463	9	4.268652917	4.038460659	LMAN	M162W
Zm00001d014464	0	0	0	LMAN	M162W
Zm00001d014442	68	37.62263364	14.40376479	LMAD	M162W
Zm00001d014443	0	0	0	LMAD	M162W
Zm00001d014444	12	6.63928829	7.527537744	LMAD	M162W
Zm00001d014445	426	235.6947343	209.1346356	LMAD	M162W
Zm00001d014446	18	9.958932435	6.683847272	LMAD	M162W
Zm00001d014447	2	1.106548048	0.566588862	LMAD	M162W
Zm00001d014449	50	27.66370121	16.15870398	LMAD	M162W
Zm00001d014451	1	0.553274024	0.160462304	LMAD	M162W
Zm00001d014455	4	2.213096097	1.779016155	LMAD	M162W
Zm00001d014456	68	37.62263364	12.61657735	LMAD	M162W
Zm00001d014458	125	69.15925302	20.70016553	LMAD	M162W
Zm00001d014459	0	0	0	LMAD	M162W
Zm00001d014460	6	3.319644145	1.544739016	LMAD	M162W
Zm00001d014461	0	0	0	LMAD	M162W
Zm00001d014462	11	6.086014266	7.50433325	LMAD	M162W
Zm00001d014463	9	4.979466217	4.710942495	LMAD	M162W
Zm00001d014464	0	0	0	LMAD	M162W
Zm00001d014442	69	35.86340136	13.73024555	LMAN	M37W
Zm00001d014443	1	0.51975944	0.240518019	LMAN	M37W
Zm00001d014444	1	0.51975944	0.589296417	LMAN	M37W
Zm00001d014445	39	20.27061816	17.98635152	LMAN	M37W
Zm00001d014446	2	1.03951888	0.697663678	LMAN	M37W
Zm00001d014447	2	1.03951888	0.532267732	LMAN	M37W
Zm00001d014449	70	36.3831608	21.25184626	LMAN	M37W
Zm00001d014451	1	0.51975944	0.150742297	LMAN	M37W
Zm00001d014455	1	0.51975944	0.417813055	LMAN	M37W
Zm00001d014456	13	6.756872721	2.265886224	LMAN	M37W
Zm00001d014458	100	51.97594401	15.5570021	LMAN	M37W
Zm00001d014459	0	0	0	LMAN	M37W
Zm00001d014460	0	0	0	LMAN	M37W
Zm00001d014461	0	0	0	LMAN	M37W
Zm00001d014462	0	0	0	LMAN	M37W
Zm00001d014463	44	22.86941536	21.63615455	LMAN	M37W
Zm00001d014464	0	0	0	LMAN	M37W
Zm00001d014442	49	36.50217578	13.9747993	LMAD	M37W
Zm00001d014443	0	0	0	LMAD	M37W
Zm00001d014444	3	2.234827088	2.53381756	LMAD	M37W
Zm00001d014445	246	183.2558212	162.6049878	LMAD	M37W
Zm00001d014446	23	17.13367434	11.4991103	LMAD	M37W
Zm00001d014447	3	2.234827088	1.144304705	LMAD	M37W
Zm00001d014449	47	35.01229105	20.45110459	LMAD	M37W
Zm00001d014451	2	1.489884726	0.432101138	LMAD	M37W
Zm00001d014455	1	0.744942363	0.598828266	LMAD	M37W
Zm00001d014456	20	14.89884726	4.996259978	LMAD	M37W
Zm00001d014458	215	160.162608	47.93852379	LMAD	M37W
Zm00001d014459	0	0	0	LMAD	M37W
Zm00001d014460	0	0	0	LMAD	M37W
Zm00001d014461	0	0	0	LMAD	M37W
Zm00001d014462	0	0	0	LMAD	M37W
Zm00001d014463	18	13.40896253	12.68586805	LMAD	M37W
Zm00001d014464	0	0	0	LMAD	M37W
Zm00001d014442	56	26.69353443	10.21957673	Kern	M162W
Zm00001d014443	4	1.906681031	0.882314221	Kern	M162W
Zm00001d014444	1	0.476670258	0.540442469	Kern	M162W
Zm00001d014445	6	2.860021546	2.537729854	Kern	M162W
Zm00001d014446	0	0	0	Kern	M162W
Zm00001d014447	0	0	0	Kern	M162W
Zm00001d014449	52	24.7868534	14.47830222	Kern	M162W
Zm00001d014451	0	0	0	Kern	M162W
Zm00001d014455	0	0	0	Kern	M162W
Zm00001d014456	12	5.720043092	1.918190172	Kern	M162W
Zm00001d014458	8	3.813362061	1.141383436	Kern	M162W
Zm00001d014459	0	0	0	Kern	M162W
Zm00001d014460	5	2.383351288	1.109051321	Kern	M162W
Zm00001d014461	0	0	0	Kern	M162W
Zm00001d014462	14	6.673383607	8.228586445	Kern	M162W
Zm00001d014463	37	17.63679953	16.68571384	Kern	M162W
Zm00001d014464	0	0	0	Kern	M162W
Zm00001d014442	33	21.08483409	8.072294828	L3Tip	M162W
Zm00001d014443	0	0	0	L3Tip	M162W
Zm00001d014444	10	6.389343664	7.244153814	L3Tip	M162W
Zm00001d014445	398	254.2958778	225.6396431	L3Tip	M162W
Zm00001d014446	41	26.19630902	17.58141545	L3Tip	M162W
Zm00001d014447	4	2.555737466	1.308621334	L3Tip	M162W
Zm00001d014449	65	41.53073382	24.2586062	L3Tip	M162W
Zm00001d014451	1	0.638934366	0.185305791	L3Tip	M162W
Zm00001d014455	3	1.916803099	1.540838504	L3Tip	M162W
Zm00001d014456	9	5.750409297	1.928373339	L3Tip	M162W
Zm00001d014458	163	104.1463017	31.17219447	L3Tip	M162W
Zm00001d014459	0	0	0	L3Tip	M162W
Zm00001d014460	6	3.833606198	1.783902372	L3Tip	M162W
Zm00001d014461	0	0	0	L3Tip	M162W
Zm00001d014462	2	1.277868733	1.575670447	L3Tip	M162W
