trait	p12	p13	p23	eff12	std12	eff13	std13	eff23	std23	Nhap1	hap1	Nhap2	hap2	Nhap3	hap3
RGB.HN.12.Aug	0.698946514620809	0.310153167854123	0.269099560409117	0.0025122592617717	0.00648442297897777	-0.0111614951226089	0.0109394838324228	-0.0144078103430693	0.0129681520077001	79	0.515969131037975	88	0.525568819295455	22	0.522986405409091
RGB.HN.26.Aug	0.891617356339395	0.036850912879167	0.0210177268824896	0.00172163262391196	0.0126152517045246	-0.0439523948426703	0.0207622918915927	-0.0573637250881393	0.0244837860768745	79	0.578948724101266	88	0.583934977988636	22	0.5685002795
RGB.HN.3.Sep	0.188669657191733	0.103808333397679	0.221551041200317	-0.0185673625454382	0.0140653037110119	-0.0403028509372883	0.0245411133382681	-0.0319960854722878	0.0260190430305695	79	0.554728402721519	88	0.547953135522727	22	0.537999919454545
RGB.HN.14.Aug	0.855508546911719	0.751122857975792	0.535464335924906	0.00102039008802318	0.00559470077819136	-0.00294420295375815	0.00925646789807432	-0.00710080586806072	0.011420968796929	79	0.391893637886076	88	0.399629901363636	22	0.400984363727273
RGB.HN.20.Aug	0.788031653860058	0.586752645281264	0.561143622955227	0.00209817137525393	0.00779083278354977	-0.00634408287910136	0.0116322686016075	-0.00959167048596704	0.0164522768990039	79	0.406026007139241	88	0.414940699977273	22	0.410078489590909
RGB.HN.30.Aug	0.915076960878844	0.16092794960618	0.112179919942844	0.000671355786641579	0.00628589260607131	-0.0165457223349673	0.0117107188832009	-0.0201930752534849	0.0126056278297353	79	0.424168321025316	88	0.430015362761364	22	0.422921132636364
RGB.HN.5.Sep	0.361103832360539	0.193845238274879	0.285227256669179	-0.00597975622082676	0.00652914601148527	-0.0157932271038199	0.0120701942917969	-0.0138203788819234	0.0128665957240961	79	0.375767610050633	88	0.375221576579545	22	0.367328944909091
RGB.HN.16.Aug	0.711632911448561	0.71047703451046	0.56121583914793	-0.00388650134156703	0.0104951757782301	-0.00587076584874413	0.0157681653545076	-0.0128547601165408	0.0220534201817854	79	0.749792609329114	88	0.759445904534091	22	0.763071528954545
RGB.LN.6.Jul	0.569271454541991	0.35206136500374	0.400209879636435	0.00412063343858112	0.00722504075905161	-0.0116300689400808	0.0124360453772871	-0.0140531036795446	0.0166315866038527	80	0.31185405375	82	0.31988472195122	20	0.30725387
RGB.LN.23.Aug	0.629079623639275	0.654434401526216	0.859366860965979	0.00229883231629686	0.00475015333226066	-0.0040536193565373	0.00902813915110805	-0.0018958028454586	0.0106725738514404	81	0.431073316049383	85	0.432989151764706	21	0.438366478571429
RGB.LN.1.Sep	0.829811032406802	0.0506501721569789	0.101345805696395	-0.00127814460961344	0.00593675599355323	-0.0235892294081094	0.0119197153223796	-0.0202363339467897	0.0122389072821352	81	0.364414372839506	85	0.366446123529412	21	0.365612711904762
RGB.LN.22.Aug	0.877562383355587	0.321204028740677	0.651323250572223	0.000748646222581598	0.00485172497415885	-0.00942630402763727	0.00945386052635341	-0.00499706529484419	0.0110243631360551	81	0.409413430864198	85	0.412046424705882	21	0.410275454761905
RGB.LN.12.Aug	0.807409942658821	0.183921530443515	0.556524513602561	-0.00109585366883667	0.00448807425646103	-0.0114053187874791	0.00852213048620049	-0.00624855184035957	0.0105912006589695	81	0.482009378395062	85	0.485058413529412	21	0.48783110952381
RGB.LN.26.Aug	0.181357248683186	0.312715909871872	0.0613609511605832	0.0112657015404608	0.00839223101789409	-0.0153604550142616	0.0151361259979698	-0.0333231908922134	0.0176130781235496	81	0.535774386419753	85	0.547728534117647	21	0.548101273809524
RGB.LN.3.Sep	0.407600085046206	0.517171561258197	0.145348452235621	0.00778628380975058	0.0093777030035991	-0.0115715157626092	0.0177999002188431	-0.0269127520764907	0.0183392379230708	81	0.501486560493827	85	0.509804625882353	21	0.509014338095238
RGB.LN.14.Aug	0.456874410461534	0.162184906658548	0.174795758149685	0.00311429840239863	0.00417576994086774	-0.0113408952178094	0.00805184198530862	-0.0132861276182336	0.00972226962693406	81	0.361076888888889	85	0.366342212941176	21	0.361740354761905
RGB.LN.20.Aug	0.349508196947912	0.298861864660575	0.35922905744959	0.00501765374171751	0.00534773934428761	-0.0107964588304081	0.0103367371939437	-0.0111647129330085	0.0121219749206462	81	0.372896840123457	85	0.382038400588235	21	0.371233511904762
RGB.LN.30.Aug	0.360002578359331	0.132152921497538	0.123302914099785	0.00440287561106115	0.00479626624761373	-0.014868119458222	0.00979162302234815	-0.0162542880395274	0.0104593759334446	81	0.390663291358025	85	0.396859224705882	21	0.392679126190476
RGB.LN.5.Sep	0.758621628807075	0.574170893206493	0.819754332938972	-0.00166735433732911	0.00541675724432943	-0.00585602356139512	0.0103861454863388	0.00252365065029036	0.0110465915154861	81	0.348861467283951	85	0.347455919411765	21	0.35280874047619
RGB.LN.16.Aug	0.674301970794944	0.473250986485264	0.0905327858595297	0.00322969712290177	0.00767112517715442	-0.00973462646491751	0.0135201502227262	-0.0276992631804013	0.0162084219273505	81	0.729732537654321	85	0.737810488235294	21	0.745789723809524
NGR.HN.6.Jul	0.36560673311139	0.987264626652264	0.516179132045109	0.00557648521271111	0.00614605603191293	0.000183208356522032	0.0114472167183805	-0.00899650410089479	0.0138076188673217	79	0.140797065544304	85	0.143777841341176	20	0.1432264914
NGR.HN.23.Aug	0.591629870077864	0.437732315986037	0.40549189817838	0.00299133173695432	0.00556481790056518	-0.00740139800379474	0.00949775296144347	-0.00958759652011148	0.0114791664127255	79	0.143387714708861	88	0.147504807215909	22	0.149470076954545
NGR.HN.1.Sep	0.853932465517189	0.205958813128794	0.134182936240623	0.00101407272651718	0.00549939222040585	-0.012770561363308	0.0100288881461033	-0.0162316853029008	0.0107532581243965	79	0.0870313653037975	88	0.0892813259886364	22	0.086089165
NGR.HN.22.Aug	0.893797400443364	0.639709211211849	0.487328458541966	0.000602414421202074	0.00450536100620094	-0.00366490943305407	0.00780440297888161	-0.00621260804188772	0.00891305391724347	79	0.120705141658228	88	0.123267934522727	22	0.123110805409091
NGR.HN.12.Aug	0.926809274881982	0.296960640110784	0.335541003324789	0.000463774165401087	0.00504085555417425	-0.00880173371455175	0.00839319441187254	-0.00996137416374672	0.0102964997304253	79	0.157239367291139	88	0.161671461602273	22	0.159236176227273
NGR.HN.26.Aug	0.728341906399997	0.0146737968182365	0.0107866214623731	-0.00272537091386436	0.00783302547196761	-0.0321362345988658	0.0129305137112817	-0.0384344054607312	0.0148061455174736	79	0.145956279278481	88	0.144677520556818	22	0.133054807727273
NGR.HN.3.Sep	0.070332181409282	0.125359811484694	0.404294375328572	-0.0197850756110065	0.0108602739990063	-0.0299474914490955	0.0193691319792149	-0.0159417130362063	0.019038154608546	79	0.176333466936709	88	0.162615954465909	22	0.161173122909091
NGR.HN.14.Aug	0.761655538469267	0.929007681127373	0.79096504379619	0.00137468740839961	0.00452468967233165	0.000683094384963095	0.00764707241103451	-0.0024735483313505	0.00930835811978937	79	0.10736428943038	88	0.112739322886364	22	0.117043193090909
NGR.HN.20.Aug	0.975685393218135	0.608162944016224	0.682128883508247	0.000185745534095311	0.00608489557189236	-0.00487548308657097	0.00947822162806819	-0.00517646692678204	0.0126039865485234	79	0.120569319126582	88	0.124103300852273	22	0.121618889454545
NGR.HN.30.Aug	0.687420020703716	0.290923994488601	0.279381627916908	-0.00205162098798664	0.00508984651029708	-0.0100639873482367	0.00947692125793054	-0.010973967200679	0.0100926018082301	79	0.0995789241392405	88	0.101789769454545	22	0.0991264170909091
NGR.HN.5.Sep	0.360373269374028	0.433333946511293	0.619583699612573	-0.00532059462843062	0.00580057073352258	-0.00823898901996388	0.0104714464959627	-0.00567609616710875	0.0113996802862595	79	0.102500436822785	88	0.0995347145909091	22	0.0984828956363636
NGR.HN.16.Aug	0.166576732753285	0.635224155956303	0.974370262742545	-0.0148171316841969	0.0106633702821327	-0.0077713533317028	0.0163296733313724	-0.000679054601316302	0.0210858351318076	79	0.377991849113924	88	0.358668910863636	22	0.383287205727273
NGR.LN.6.Jul	0.427907552842105	0.328658584749597	0.370384291322758	0.00486979788768084	0.00612677902637059	-0.0103188715491512	0.0105094229347646	-0.0125939634814637	0.0139943231942193	80	0.129687632125	82	0.136935227073171	20	0.123973277
NGR.LN.23.Aug	0.776834060599167	0.856180659400429	0.885052536820141	0.0011476329056021	0.00404205437356978	-0.00139802184893239	0.00769321983146265	0.0013701182148648	0.00945345404703509	81	0.111942349320988	85	0.111860068823529	21	0.117515686428571
NGR.LN.1.Sep	0.70984529103038	0.203521315614059	0.35851796817505	-0.00162470128470875	0.00435901184016394	-0.0113633337465658	0.00887608785673959	-0.00822627328462962	0.00891833200458501	81	0.0743705947283951	85	0.0727714047058824	21	0.0786713161428571
NGR.LN.22.Aug	0.901579454682882	0.387895903993421	0.589783822062988	0.000471549910872502	0.00380707482605676	-0.00617364415172663	0.0071178988152301	-0.00475674207234193	0.00879451152213945	81	0.0923323917901235	85	0.0925531316470588	21	0.0929805733333333
NGR.LN.12.Aug	0.793137063683352	0.46125645153359	0.924929534559071	-0.000998314941783151	0.00380057372306136	-0.00524212170901422	0.00708663000970355	-0.000897811529646703	0.0095045007037803	81	0.126152215	85	0.126383883764706	21	0.131230647857143
NGR.LN.26.Aug	0.304597542402347	0.377097897391911	0.0767535278751618	0.00509486289554089	0.00494690682544239	-0.00833200707185003	0.00939001104612861	-0.0185832475680294	0.0103925558584882	81	0.108951494938272	85	0.112566898941176	21	0.11517300952381
NGR.LN.3.Sep	0.49977450203401	0.945315601695176	0.320049765454242	0.00488227208012612	0.00721831532162292	-0.000943172864734525	0.0137152241341637	-0.0140400493661928	0.0140502414282349	81	0.114012348703704	85	0.115996900235294	21	0.122708870380952
NGR.LN.14.Aug	0.494071423137892	0.326693117561491	0.285418929311396	0.00239220306057925	0.00349018225067548	-0.00649471600089911	0.00658839623637298	-0.00890974265159619	0.00829649133849335	81	0.0761106182716049	85	0.0786362190588235	21	0.0775594047619048
NGR.LN.20.Aug	0.48875588466592	0.677660172779966	0.636061469050128	0.00298309918624278	0.00429914215650185	-0.00347422047831577	0.00833311813413251	-0.00486171076293912	0.0102427373579726	81	0.0855842644320988	85	0.0895667682941177	21	0.0881083180952381
NGR.LN.30.Aug	0.38809771529797	0.198713460056132	0.192687032114836	0.00341855624410687	0.00395018426443258	-0.0101435892166902	0.00783850990594196	-0.0114985899422914	0.0087679991660755	81	0.0696126219876543	85	0.0737006532941177	21	0.0715406616666667
NGR.LN.5.Sep	0.832824854159233	0.973382365192367	0.535968428871809	-0.000967017155109874	0.00457385742633893	0.000312736237896101	0.00934862373346806	0.00609538912073847	0.00981471417129444	81	0.0721563404074074	85	0.0691317482941177	21	0.0784010505714286
NGR.LN.16.Aug	0.974081925645354	0.956911797244943	0.4035546831125	0.000302462831787892	0.0092951813327146	0.00083441498917791	0.0154038735946246	-0.0165514951472486	0.0197320242431429	81	0.305789499382716	85	0.299425393529412	21	0.322288442857143
GLI.HN.6.Jul	0.488425617085201	0.831206202098041	0.548625662302156	0.0032715120251121	0.00471107093546976	-0.00188051354542957	0.00879778946979522	-0.00656144864311013	0.0109018476248994	79	0.173841749620253	85	0.1761057076	20	0.17364833135
GLI.HN.23.Aug	0.400461065752829	0.341170266926189	0.237830569993475	0.00301375884040816	0.00357496171900929	-0.00582518523084602	0.00608944622671423	-0.00867443162735338	0.00730667601639842	79	0.230109785417722	88	0.234396290863636	22	0.2356438595
GLI.HN.1.Sep	0.572895829054589	0.112929266448212	0.0619747323550751	0.00223728025718576	0.00396020630826252	-0.0114476986440623	0.00715571168336172	-0.0149793374484828	0.00793979790801956	79	0.180743814886076	88	0.184584935284091	22	0.179853065636364
GLI.HN.22.Aug	0.561017672093855	0.701070015504552	0.404065831288926	0.00181092511349919	0.00310870850104449	-0.00202856642733663	0.00526865052251317	-0.00524323605088495	0.00625860274895249	79	0.217440577987342	88	0.221194667011364	22	0.221281507772727
GLI.HN.12.Aug	0.736072252408032	0.298059953660314	0.270419709647781	0.00113918206859392	0.00337396345123954	-0.00591313743611066	0.00565159314051516	-0.00749705624391266	0.00676666936106439	79	0.256453745126582	88	0.261264527	22	0.259851066136364
GLI.HN.26.Aug	0.957214804908971	0.0340811020129288	0.0216861116347685	0.000353713204896202	0.00658290198230014	-0.0231412182094189	0.0107641771166925	-0.0297968409186886	0.0127850791288274	79	0.285245572759494	88	0.287175773522727	22	0.279227637409091
GLI.HN.3.Sep	0.178630805699846	0.106536694877841	0.236106096804684	-0.00979681368718857	0.00725239230982416	-0.0205506374145142	0.0126135340519846	-0.0159890286012933	0.0134181617316098	79	0.274965680113924	88	0.271116738784091	22	0.266351594318182
GLI.HN.14.Aug	0.884449798013067	0.753128308210113	0.550621869864475	0.000428024134253264	0.00294053651393575	-0.00152188231611623	0.00482495690682031	-0.00360380322790015	0.00601876771500481	79	0.19394890521519	88	0.197840637590909	22	0.198710044136364
GLI.HN.20.Aug	0.821707375034288	0.583513741442309	0.570415426787994	0.000914401475171152	0.00405112780736087	-0.00331405597520342	0.00602422529786907	-0.00487121519584762	0.00855754439543437	79	0.201297941721519	88	0.20567774875	22	0.203271674454545
GLI.HN.30.Aug	0.973929195770632	0.16503372359308	0.123434897604572	0.000107993539425181	0.00329940164207077	-0.00856044202137733	0.00611894449420249	-0.0102602491455372	0.00660677690567959	79	0.209106603063291	88	0.211867315090909	22	0.208430275
GLI.HN.5.Sep	0.348636260935174	0.205155196739817	0.309536931997119	-0.00323721080420199	0.00344397896203913	-0.00805582617987798	0.00631504506496149	-0.00691976722510995	0.0067765375726305	79	0.185556536911392	88	0.185046341340909	22	0.181294890909091
GLI.HN.16.Aug	0.705143090358312	0.720367547375864	0.57289538817703	-0.0020458755927201	0.00539729985334075	-0.00288386298923605	0.00803256701387302	-0.00642991582021261	0.0113689914753258	79	0.374657022367089	88	0.379610244875	22	0.381440789772727
GLI.LN.6.Jul	0.509197610965186	0.356290072346618	0.419528804034021	0.00284081415971532	0.00429385631640262	-0.00689811454664907	0.0074415558221016	-0.00796970251711018	0.00983077487524888	80	0.16446080375	82	0.169519632195122	20	0.16128979
GLI.LN.23.Aug	0.686099004441992	0.655337672147915	0.879914193798771	0.0010372106329942	0.00256173719651182	-0.00215318879809138	0.00480899303010789	-0.000872653033971178	0.00576156936819162	81	0.212833905555556	85	0.213576834705882	21	0.216640326190476
GLI.LN.1.Sep	0.794768030565236	0.0584157922353393	0.115551668837878	-0.000803538307339057	0.00308393942946291	-0.0118523632944482	0.00618865306597159	-0.0100847072624845	0.00635303810572697	81	0.178916127777778	85	0.179514321764706	21	0.179783161904762
GLI.LN.22.Aug	0.92567026060005	0.330266152443007	0.659739076593509	0.00023876763559704	0.00255530667490918	-0.00481403766700849	0.00491986394516254	-0.00256800562966024	0.00581552929769018	81	0.201376838271605	85	0.202355200588235	21	0.201799328571429
GLI.LN.12.Aug	0.754974640164869	0.191324648093457	0.584380651892317	-0.000743598372714706	0.00237860846022957	-0.00585036767828425	0.00444606332492189	-0.00309075400791209	0.0056322420966283	81	0.238250590740741	85	0.239542358235294	21	0.241285564285714
GLI.LN.26.Aug	0.216500661759811	0.330449691467379	0.0649922892086123	0.00541104877664263	0.00436108827280851	-0.00772393400151322	0.0078967392982146	-0.0170918730649245	0.00916134247150717	81	0.261671082098765	85	0.267011099411765	21	0.267798426190476
GLI.LN.3.Sep	0.441825758397975	0.568615897658002	0.165369509378179	0.00377775945673001	0.00489969744677012	-0.00530291760941114	0.00927013073962394	-0.0134059710626205	0.00959383118679845	81	0.245997756790123	85	0.249724465294118	21	0.250156747619048
GLI.LN.14.Aug	0.509219682017895	0.180291491234871	0.196455452120115	0.00148250853068072	0.00224103818024352	-0.0057646493138477	0.00427143327645015	-0.00679873246536008	0.00522856302718592	81	0.176844012962963	85	0.179223615294118	21	0.177336269047619
GLI.LN.20.Aug	0.387303603731042	0.316076847498503	0.375483143179754	0.00245643564059844	0.00283368554332668	-0.00544777571297878	0.0054058248377151	-0.00572377152910459	0.00642988181166172	81	0.183207174074074	85	0.187579989411765	21	0.182591547619048
GLI.LN.30.Aug	0.403526102073004	0.138827105378154	0.134155955681159	0.0021365443851085	0.00255095108299566	-0.00770470152080465	0.00516245836927262	-0.00843028712207521	0.00558283097701455	81	0.190816845061728	85	0.193649882352941	21	0.191884469047619
GLI.LN.5.Sep	0.731185917601056	0.618428028225714	0.796717036327058	-0.000999326515799439	0.00290379050014983	-0.00277248156332921	0.00554845145356919	0.00152630227277249	0.0059095058204745	81	0.170666269753086	85	0.16948996	21	0.173003361904762
GLI.LN.16.Aug	0.704851175982935	0.475595212395514	0.0910405487690221	0.00150319991210154	0.00396148689916877	-0.00497613774778917	0.00694807678385604	-0.0142916581613525	0.00837621635301633	81	0.364559452469136	85	0.368599697058824	21	0.372559576190476
MGR.HN.6.Jul	0.372094399025813	0.987977294386038	0.505303537578228	0.00946771337186671	0.0105774404002758	0.000298992876406065	0.0197891424103949	-0.0159905434530117	0.0239171557346868	79	0.260056354962025	85	0.264318967870588	20	0.2650919527
MGR.HN.23.Aug	0.595107039975153	0.439202761267525	0.408901080463759	0.00585794180533682	0.0110007602653855	-0.0146117360618423	0.0188108300638656	-0.0188107259415151	0.0226867872959957	79	0.285394929063291	88	0.293242661579545	22	0.297501405227273
MGR.HN.1.Sep	0.852917721895591	0.205912028310915	0.133801623661399	0.00203535697551912	0.0109608634979078	-0.0254681754756081	0.0199984093587348	-0.0323814181954295	0.0214309809527165	79	0.173739074392405	88	0.178179625659091	22	0.171872687772727
MGR.HN.22.Aug	0.895826571797822	0.640080278846285	0.488664375220201	0.00117603827603753	0.0089677466500855	-0.00729212473779792	0.0155457872895232	-0.0123253458545016	0.0177373331714464	79	0.240912685405063	88	0.245920180443182	22	0.245699815863636
MGR.HN.12.Aug	0.927994060707301	0.298065991010907	0.337656737470967	0.000905980830515215	0.0100097738891276	-0.0174476455311702	0.0166761273569709	-0.019700961405184	0.0204535084985352	79	0.313553740962025	88	0.322184383602273	22	0.317586602454545
MGR.HN.26.Aug	0.726746944209026	0.014597425444609	0.0106827437798161	-0.00543728837439352	0.0155323622944502	-0.063829476334551	0.0256623429061829	-0.0762759862510308	0.0293438808674988	79	0.290566602265823	88	0.287821228556818	22	0.264993098863636
MGR.HN.3.Sep	0.0702135343926509	0.125530226815328	0.404589918034571	-0.0393682269610089	0.0216004821195777	-0.0595585082317079	0.0385382294592151	-0.0316736923976937	0.0378497141023715	79	0.351433220265823	88	0.324034402784091	22	0.321394606090909
MGR.HN.14.Aug	0.763503269100359	0.925246742873318	0.795287755817202	0.00270635846360685	0.00897957515882186	0.00142886256628911	0.0151887698952415	-0.00480449374592286	0.0184709572132782	79	0.213953111544304	88	0.224501958079545	22	0.233231619136364
MGR.HN.20.Aug	0.980280409840687	0.608942858410266	0.68554051404823	0.000299066102961425	0.0120807677346735	-0.00966384946556921	0.0188280661191409	-0.0101621358432854	0.0250275099169982	79	0.240277814405063	88	0.247141794340909	22	0.242413809818182
MGR.HN.30.Aug	0.687422393233838	0.290694493540608	0.279033088412101	-0.00408850939838518	0.0101432244340892	-0.0200771640315539	0.0188969515285722	-0.021886359906578	0.0201139056201242	79	0.198773901607595	88	0.203120762670455	22	0.197887569681818
MGR.HN.5.Sep	0.36106165001088	0.434145416015564	0.619928010154938	-0.0105387856537315	0.0115060226658114	-0.0163231789058932	0.0207829158719268	-0.0112520545800857	0.022620512163792	79	0.203989337518987	88	0.198038644056818	22	0.1961267685
MGR.HN.16.Aug	0.16236433837975	0.641607076292155	0.98682985162083	-0.0296472139894513	0.0211228932798601	-0.0151186356962246	0.0323787192963033	-0.000690710836884277	0.0417437671368923	79	0.752846606556962	88	0.713836924488636	22	0.763425594818182
MGR.LN.6.Jul	0.460938810085958	0.313380196820019	0.347949220383152	0.00795950919408054	0.0107689255934938	-0.0188598507895001	0.0186080332465659	-0.0230622305468638	0.0244524407906405	80	0.24210550625	82	0.254081592682927	20	0.23204428
MGR.LN.23.Aug	0.776924031828987	0.861422898562743	0.882587730008094	0.00227506647469645	0.00801628564309908	-0.00267076675596563	0.0152591315333135	0.00277530649928799	0.0187440092007285	81	0.222873781728395	85	0.222545642941176	21	0.23395495952381
MGR.LN.1.Sep	0.710423110911639	0.203517054400022	0.357906909640319	-0.00323357452757251	0.00869369706458954	-0.0226682857212318	0.0177064044312018	-0.0164242276274015	0.0177832458528652	81	0.148496040777778	85	0.145274125	21	0.157075211904762
MGR.LN.22.Aug	0.901840816759071	0.390233025674054	0.591087504202422	0.000936975748677369	0.00758495260434729	-0.0122418372316544	0.0141842136709844	-0.00944369387687514	0.0175214546030587	81	0.184279954444444	85	0.184653706176471	21	0.185580773809524
MGR.LN.12.Aug	0.792035119377968	0.465718366194399	0.929447476654779	-0.00199603616707856	0.00755767565014832	-0.01032747851679	0.0141017552115945	-0.0016780720237948	0.0189054728053	81	0.251531888888889	85	0.251836615882353	21	0.261689314285714
MGR.LN.26.Aug	0.303378829046884	0.382211911670569	0.0772576125844869	0.0101446681893626	0.00982518956422639	-0.0163813096907861	0.0186614090026014	-0.0368538301285831	0.0206460006343984	81	0.217003959074074	85	0.224084405647059	21	0.229490555714286
MGR.LN.3.Sep	0.498796614599029	0.951670282021174	0.321664610404048	0.00974458806858304	0.0143742812462075	-0.00165957650933133	0.0273107623072516	-0.0278791031003547	0.0279930564330405	81	0.227326325493827	85	0.231300231588235	21	0.244814370238095
MGR.LN.14.Aug	0.494516273360074	0.326324244755442	0.284341663260502	0.00475188379820413	0.00694007237386071	-0.0129208737465744	0.0130972050348458	-0.017746673877744	0.0164880547858589	81	0.151746575432099	85	0.156685884235294	21	0.154618068333333
MGR.LN.20.Aug	0.488660771055673	0.680458145485631	0.636413862395256	0.00593176937255222	0.00854679330040803	-0.00684680594812712	0.0165749254869615	-0.0096515078620715	0.020355235632662	81	0.170613186790123	85	0.178445934882353	21	0.17567001047619
MGR.LN.30.Aug	0.385675720478715	0.200075904153455	0.1924525530032	0.00685009850096399	0.00787500656124894	-0.0201648574821482	0.0156302107322249	-0.0229393884378304	0.0174826350653244	81	0.138950152135802	85	0.147090258647059	21	0.142827481190476
MGR.LN.5.Sep	0.832513925121039	0.975391641027114	0.539527505782575	-0.00192592503303477	0.00909219201440757	0.000574409454513212	0.018573329030467	0.0119983769268156	0.0194897807123162	81	0.143773515	85	0.137697096058824	21	0.15619384647619
MGR.LN.16.Aug	0.981039821540347	0.949295766007191	0.410114418972939	0.000439924784201311	0.0184824884422869	0.00195465176445864	0.0306583491549619	-0.032421542305699	0.0391977313176885	81	0.609233715432099	85	0.596124945294118	21	0.642043514285714
VARI.HN.6.Jul	0.357538391994881	0.946756110345844	0.499657099883897	0.00913534633424844	0.00990018872450605	0.00123699354185433	0.0184737397429688	-0.0149580548448613	0.0220785091697895	79	0.220238570936709	85	0.224142220364706	20	0.22670973445
VARI.HN.23.Aug	0.710080769201912	0.479271301242872	0.512397898638554	0.00368042517348678	0.00988295304694803	-0.0120447366003619	0.0169584607046929	-0.0135571541589636	0.0206241278303231	79	0.249496681025316	88	0.252915214454545	22	0.260146977772727
VARI.HN.1.Sep	0.906096944642148	0.214311464863998	0.144764715048689	0.00118259973044923	0.0100094974422786	-0.023027126169671	0.0184206189702024	-0.028575953751505	0.0194498310084779	79	0.155202800594937	88	0.157156873534091	22	0.153504585772727
VARI.HN.22.Aug	0.97202224597311	0.667821413009437	0.576596367173156	-0.000283984388852376	0.0080846574593246	-0.00607716631614244	0.0141176381443549	-0.00896500857449181	0.0160057536554783	79	0.214850703202532	88	0.216653804227273	22	0.218436979545455
VARI.HN.12.Aug	0.968965184236852	0.321384167463701	0.416580636966995	-0.000348067815753272	0.00893251972468071	-0.0148081007427374	0.0148561528707385	-0.0151354661407969	0.0185576777056382	79	0.277936837886076	88	0.282164405943182	22	0.281531662681818
VARI.HN.26.Aug	0.590297034560665	0.0136533616668835	0.0116529957896134	-0.00730002854373338	0.0135316247700277	-0.0564838453297506	0.0224806901701883	-0.0648417242908177	0.0252553560392166	79	0.250959350734177	88	0.243872197375	22	0.226576296727273
VARI.HN.3.Sep	0.0553091120950799	0.131775472347182	0.450682168716828	-0.0392542132392956	0.0203351951970755	-0.0556371631660505	0.0366012560273592	-0.0266027156328439	0.0351373880162709	79	0.322680067848101	88	0.292492470704545	22	0.293492404318182
VARI.HN.14.Aug	0.808580985683914	0.785045395847768	0.947380630091781	0.0019486533409392	0.00803060951014666	0.0037471526133463	0.0137000186391675	-0.00110797825206472	0.0167483466430607	79	0.187641216265823	88	0.19499102275	22	0.206778338272727
VARI.HN.20.Aug	0.935520967895053	0.630539921349258	0.753268268607778	-0.000903970346484512	0.0111564906307072	-0.00846649729034854	0.0175466689390426	-0.0072703051463917	0.0230688688753189	79	0.214684975025316	88	0.21798132125	22	0.216465753136364
VARI.HN.30.Aug	0.594700834169729	0.311540865273066	0.331884358713216	-0.0048501268267635	0.00909811405471501	-0.0174361329543544	0.0171386611746677	-0.0176074865990333	0.0180620819511039	79	0.175827600759494	88	0.177343384840909	22	0.174892190227273
VARI.HN.5.Sep	0.343418861927501	0.499327603196164	0.718036957901761	-0.0102233432251076	0.0107589879064089	-0.0132015384814566	0.0194678830754726	-0.00769457348667968	0.0212523720011699	79	0.182675591392405	88	0.174827804306818	22	0.176300219045455
VARI.HN.16.Aug	0.125258483564711	0.657093548735973	0.920271345912189	-0.0336980505117187	0.0218671049052354	-0.0149584566708904	0.0335906127564378	0.00431814492288307	0.0430381655440337	79	0.72470011286076	88	0.675369466397727	22	0.732144941272727
VARI.LN.6.Jul	0.42989855933198	0.329304261899646	0.347731485287514	0.00830436953098531	0.0104931268619978	-0.0173192299911205	0.017662734395389	-0.0227622395212317	0.0241234185561982	80	0.2042640505	82	0.216304759756098	20	0.195360695
VARI.LN.23.Aug	0.880105395776861	0.985169108153956	0.729074839941165	0.0011001575885273	0.00728217764617408	0.000260411073424171	0.0139729320245563	0.00600989168597193	0.0173036959900837	81	0.18866467462963	85	0.185196250235294	21	0.199088802380952
VARI.LN.1.Sep	0.661679061978211	0.247421712183852	0.440364190732757	-0.0034739975092606	0.0079241403833981	-0.0187777306816221	0.0161369728036152	-0.0125944295829872	0.0162585030616591	81	0.130258183469136	85	0.125408645	21	0.138810636904762
VARI.LN.22.Aug	0.94816869581645	0.471340700260865	0.674676078791685	0.000447670304255203	0.00687579937592353	-0.009336749801199	0.0129115952884912	-0.00674562565671947	0.0160242483903734	81	0.159943846851852	85	0.158190964764706	21	0.161008383333333
VARI.LN.12.Aug	0.742862547719567	0.646999402835649	0.888192309318432	-0.00227434128479688	0.0069206781301951	-0.00602986326581053	0.0131264986919538	0.00249632914431087	0.0177110819407284	81	0.216507340123457	85	0.213605985294118	21	0.226861135714286
VARI.LN.26.Aug	0.384150684804173	0.498335856160441	0.12730294291953	0.00743944108726245	0.00852506421102591	-0.0110578517810687	0.0162695798151419	-0.0278214573954447	0.0180954981157859	81	0.180664862222222	85	0.182894495941176	21	0.192226978809524
VARI.LN.3.Sep	0.530906218997677	0.947422029472083	0.391638854455828	0.00839311072629323	0.0133652331931207	0.0016800933900424	0.0254115294839611	-0.0225125444266547	0.026167006918531	81	0.200441877222222	85	0.201240394235294	21	0.217257483095238
VARI.LN.14.Aug	0.500378360494533	0.416829032958968	0.350751542391905	0.00416231928327531	0.00616257140630081	-0.00954548937360188	0.011706208290132	-0.0138917974184022	0.0148183404951854	81	0.128334411604938	85	0.130691262294118	21	0.131628364047619
VARI.LN.20.Aug	0.540722961770685	0.820445213370254	0.768872417178378	0.00478214757813928	0.0078008657796258	-0.00351114673016601	0.0154276132533221	-0.00557760467719211	0.0189301319835637	81	0.146803416234568	85	0.151332539882353	21	0.152598352380952
